setting,model_slug,model_name,lang,acc,sample_count,result_path,result_mtime_ns,display_model,model_rank
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,korean,0.568,500,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,lithuanian,0.6142322097378277,534,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,malay,0.5449101796407185,501,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,malayalam,0.4363256784968685,479,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,nepali,0.492,500,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,north macedonian,0.7604355716878403,551,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,persian,0.43613138686131386,548,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,polish,0.5054744525547445,548,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,portuguese,0.5353901996370236,551,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,russian,0.5452898550724637,552,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,serbian,0.68,550,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,spanish,0.64,550,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,tagalog,0.732,500,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,tamil,0.4509090909090909,550,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,telugu,0.3777372262773723,548,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,turkish,0.5437956204379562,548,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,ukrainian,0.6163636363636363,550,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,urdu,0.3664772727272727,352,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,uzbek,0.455535390199637,551,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,vietnamese,0.5418181818181819,550,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,albanian,0.6333938294010889,551,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,arabic,0.5253623188405797,552,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,armenian,0.44727272727272727,550,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,azerbaijani,0.4032846715328467,548,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,basque,0.334,500,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,belarusian,0.3181818181818182,550,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,bengali,0.46167883211678834,548,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,bulgarian,0.6527272727272727,550,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,chinese,0.5504587155963303,545,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,croatian,0.6418181818181818,550,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,dutch,0.6642468239564429,551,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,estonian,0.47767857142857145,224,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,finnish,0.426497277676951,551,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,french,0.6085918854415274,419,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,georgian,0.574,500,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,german,0.45323741007194246,139,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,greek,0.48188405797101447,552,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,hebrew,0.6309090909090909,550,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,hindi,0.48811700182815354,547,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,hungarian,0.4490909090909091,550,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,indonesian,0.5709090909090909,550,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,italian,0.6879562043795621,548,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,japanese,0.6347305389221557,501,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,kazakh,0.418,500,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,korean,0.576,500,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,lithuanian,0.49625468164794007,534,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,malay,0.5548902195608783,501,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,malayalam,0.40501043841336115,479,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,nepali,0.43,500,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,north macedonian,0.7676950998185118,551,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,persian,0.4233576642335766,548,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,polish,0.48175182481751827,548,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,portuguese,0.5898366606170599,551,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,russian,0.5688405797101449,552,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,serbian,0.6127272727272727,550,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,spanish,0.6563636363636364,550,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,tagalog,0.694,500,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,tamil,0.4254545454545455,550,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,telugu,0.3722627737226277,548,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,turkish,0.5018248175182481,548,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,ukrainian,0.5872727272727273,550,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,urdu,0.32954545454545453,352,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,uzbek,0.4029038112522686,551,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,nemo,mistralai/Mistral-Nemo-Instruct-2407,vietnamese,0.5436363636363636,550,results_2026-05-23T00-26-37.482810.json,1779495997491716300,Mistral-Nemo-Instruct-2407,8
include_base_44,aya238b,CohereLabs/aya-23-8B,albanian,0.3629764065335753,551,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,arabic,0.4782608695652174,552,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,armenian,0.28909090909090907,550,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,azerbaijani,0.3284671532846715,548,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,basque,0.284,500,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,belarusian,0.22,550,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,bengali,0.3375912408759124,548,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,bulgarian,0.4127272727272727,550,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,chinese,0.42201834862385323,545,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,croatian,0.4509090909090909,550,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,dutch,0.47368421052631576,551,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,estonian,0.3169642857142857,224,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,finnish,0.3248638838475499,551,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,french,0.5250596658711217,419,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,georgian,0.334,500,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,german,0.39568345323741005,139,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,greek,0.3822463768115942,552,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,hebrew,0.5818181818181818,550,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,hindi,0.42230347349177333,547,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,hungarian,0.3,550,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,indonesian,0.5036363636363637,550,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,italian,0.572992700729927,548,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,japanese,0.5049900199600799,501,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,kazakh,0.296,500,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,korean,0.53,500,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,lithuanian,0.3951310861423221,534,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,malay,0.3912175648702595,501,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,malayalam,0.3444676409185804,479,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,nepali,0.254,500,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,north macedonian,0.4646098003629764,551,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,persian,0.38503649635036497,548,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,polish,0.4124087591240876,548,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,portuguese,0.3684210526315789,551,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,russian,0.4492753623188406,552,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,serbian,0.3781818181818182,550,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,spanish,0.5018181818181818,550,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,tagalog,0.53,500,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,tamil,0.31272727272727274,550,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,telugu,0.2518248175182482,548,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,turkish,0.4708029197080292,548,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,ukrainian,0.5490909090909091,550,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,urdu,0.3465909090909091,352,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,uzbek,0.32849364791288566,551,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,aya238b,CohereLabs/aya-23-8B,vietnamese,0.4727272727272727,550,results_2026-05-23T00-34-40.753792.json,1779496480764934416,Aya-23-8B,9
include_base_44,eurollm9b,utter-project/EuroLLM-9B,albanian,0.43738656987295826,551,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,arabic,0.5271739130434783,552,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,armenian,0.28545454545454546,550,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,azerbaijani,0.354014598540146,548,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,basque,0.298,500,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,belarusian,0.24545454545454545,550,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,bengali,0.3102189781021898,548,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,bulgarian,0.5836363636363636,550,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,chinese,0.44220183486238535,545,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,croatian,0.6418181818181818,550,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,dutch,0.5626134301270418,551,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,estonian,0.53125,224,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,finnish,0.3956442831215971,551,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,french,0.5513126491646778,419,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,georgian,0.326,500,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,german,0.43884892086330934,139,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,greek,0.42391304347826086,552,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,hebrew,0.4072727272727273,550,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,hindi,0.4826325411334552,547,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,hungarian,0.4581818181818182,550,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,indonesian,0.39454545454545453,550,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,italian,0.5748175182481752,548,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,japanese,0.5429141716566867,501,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,kazakh,0.344,500,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,korean,0.548,500,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,lithuanian,0.5580524344569289,534,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,malay,0.3532934131736527,501,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,malayalam,0.3173277661795407,479,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,nepali,0.34,500,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,north macedonian,0.6079854809437386,551,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,persian,0.29744525547445255,548,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,polish,0.46715328467153283,548,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,portuguese,0.5027223230490018,551,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,russian,0.48188405797101447,552,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,serbian,0.5290909090909091,550,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,spanish,0.5890909090909091,550,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,tagalog,0.432,500,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,tamil,0.24909090909090909,550,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,telugu,0.30656934306569344,548,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,turkish,0.4835766423357664,548,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,ukrainian,0.5218181818181818,550,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,urdu,0.2840909090909091,352,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,uzbek,0.2885662431941924,551,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9b,utter-project/EuroLLM-9B,vietnamese,0.31636363636363635,550,results_2026-05-23T00-35-36.007550.json,1779496536015639165,EuroLLM-9B,10
include_base_44,eurollm9binstr,utter-project/EuroLLM-9B-Instruct,albanian,0.4591651542649728,551,results_2026-05-23T00-35-25.705454.json,1779496525715349342,EuroLLM-9B-Instruct,11
include_base_44,eurollm9binstr,utter-project/EuroLLM-9B-Instruct,arabic,0.5760869565217391,552,results_2026-05-23T00-35-25.705454.json,1779496525715349342,EuroLLM-9B-Instruct,11
include_base_44,eurollm9binstr,utter-project/EuroLLM-9B-Instruct,armenian,0.2581818181818182,550,results_2026-05-23T00-35-25.705454.json,1779496525715349342,EuroLLM-9B-Instruct,11
include_base_44,eurollm9binstr,utter-project/EuroLLM-9B-Instruct,azerbaijani,0.41788321167883213,548,results_2026-05-23T00-35-25.705454.json,1779496525715349342,EuroLLM-9B-Instruct,11
include_base_44,eurollm9binstr,utter-project/EuroLLM-9B-Instruct,basque,0.322,500,results_2026-05-23T00-35-25.705454.json,1779496525715349342,EuroLLM-9B-Instruct,11
include_base_44,eurollm9binstr,utter-project/EuroLLM-9B-Instruct,belarusian,0.2727272727272727,550,results_2026-05-23T00-35-25.705454.json,1779496525715349342,EuroLLM-9B-Instruct,11
include_base_44,eurollm9binstr,utter-project/EuroLLM-9B-Instruct,bengali,0.3284671532846715,548,results_2026-05-23T00-35-25.705454.json,1779496525715349342,EuroLLM-9B-Instruct,11
